v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
2273,2804,942593146596114432,942540049236738048,6,18/12/2017 03:11:33,17/12/2017 23:40:33
2273,2804,942593146596114432,942540819340210176,6,18/12/2017 03:11:33,17/12/2017 23:43:37
2273,2804,942593146596114432,942541584742039552,6,18/12/2017 03:11:33,17/12/2017 23:46:40
2273,2804,942593146596114432,942579192490627072,6,18/12/2017 03:11:33,18/12/2017 02:16:06
2273,2804,942593146596114432,942589050531094528,6,18/12/2017 03:11:33,18/12/2017 02:55:16
2273,2804,942593146596114432,942589218563305472,6,18/12/2017 03:11:33,18/12/2017 02:55:56
2273,2804,942593618673418241,942537165312946176,6,18/12/2017 03:13:25,17/12/2017 23:29:06
2273,2804,942593618673418241,942537509736554496,6,18/12/2017 03:13:25,17/12/2017 23:30:28
2273,2804,942593618673418241,942539425522708480,6,18/12/2017 03:13:25,17/12/2017 23:38:05
2273,2804,942593618673418241,942540049236738048,6,18/12/2017 03:13:25,17/12/2017 23:40:33
2273,2804,942593618673418241,942540819340210176,6,18/12/2017 03:13:25,17/12/2017 23:43:37
2273,2804,942593618673418241,942541584742039552,6,18/12/2017 03:13:25,17/12/2017 23:46:40
2273,2804,942593618673418241,942548254390210560,6,18/12/2017 03:13:25,18/12/2017 00:13:10
2273,2804,942593618673418241,942548256801873921,6,18/12/2017 03:13:25,18/12/2017 00:13:10
2273,2804,942593618673418241,942579192490627072,6,18/12/2017 03:13:25,18/12/2017 02:16:06
2273,2804,942593618673418241,942589050531094528,6,18/12/2017 03:13:25,18/12/2017 02:55:16
2273,2804,942593618673418241,942589218563305472,6,18/12/2017 03:13:25,18/12/2017 02:55:56
2273,2804,942593928578048000,942537165312946176,6,18/12/2017 03:14:39,17/12/2017 23:29:06
2273,2804,942593928578048000,942537509736554496,6,18/12/2017 03:14:39,17/12/2017 23:30:28
2273,2804,942593928578048000,942539425522708480,6,18/12/2017 03:14:39,17/12/2017 23:38:05
2273,2804,942593928578048000,942540049236738048,6,18/12/2017 03:14:39,17/12/2017 23:40:33
2273,2804,942593928578048000,942540819340210176,6,18/12/2017 03:14:39,17/12/2017 23:43:37
2273,2804,942593928578048000,942541584742039552,6,18/12/2017 03:14:39,17/12/2017 23:46:40
2273,2804,942593928578048000,942579192490627072,6,18/12/2017 03:14:39,18/12/2017 02:16:06
2273,2804,942593928578048000,942589050531094528,6,18/12/2017 03:14:39,18/12/2017 02:55:16
2273,2804,942593928578048000,942589218563305472,6,18/12/2017 03:14:39,18/12/2017 02:55:56
2273,2804,942594230764978176,942537165312946176,6,18/12/2017 03:15:51,17/12/2017 23:29:06
2273,2804,942594230764978176,942537509736554496,6,18/12/2017 03:15:51,17/12/2017 23:30:28
2273,2804,942594230764978176,942539425522708480,6,18/12/2017 03:15:51,17/12/2017 23:38:05
2273,2804,942594230764978176,942540049236738048,6,18/12/2017 03:15:51,17/12/2017 23:40:33
2273,2804,942594230764978176,942540819340210176,6,18/12/2017 03:15:51,17/12/2017 23:43:37
2273,2804,942594230764978176,942541584742039552,6,18/12/2017 03:15:51,17/12/2017 23:46:40
2273,2804,942594230764978176,942579192490627072,6,18/12/2017 03:15:51,18/12/2017 02:16:06
2273,2804,942594230764978176,942589050531094528,6,18/12/2017 03:15:51,18/12/2017 02:55:16
2273,2804,942594230764978176,942589218563305472,6,18/12/2017 03:15:51,18/12/2017 02:55:56
2273,2804,942594954752225281,942537165312946176,6,18/12/2017 03:18:44,17/12/2017 23:29:06
2273,2804,942594954752225281,942537509736554496,6,18/12/2017 03:18:44,17/12/2017 23:30:28
2273,2804,942594954752225281,942539425522708480,6,18/12/2017 03:18:44,17/12/2017 23:38:05
2273,2804,942594954752225281,942540049236738048,6,18/12/2017 03:18:44,17/12/2017 23:40:33
2273,2804,942594954752225281,942540819340210176,6,18/12/2017 03:18:44,17/12/2017 23:43:37
2273,2804,942594954752225281,942541584742039552,6,18/12/2017 03:18:44,17/12/2017 23:46:40
2273,2804,942594954752225281,942589050531094528,6,18/12/2017 03:18:44,18/12/2017 02:55:16
2273,2804,942594954752225281,942589218563305472,6,18/12/2017 03:18:44,18/12/2017 02:55:56
3336,2701,942606820454973440,942604349850624001,6,18/12/2017 04:05:53,18/12/2017 03:56:04
2273,2804,942612280415608832,942589050531094528,6,18/12/2017 04:27:35,18/12/2017 02:55:16
2273,2804,942612281996824576,942589050531094528,6,18/12/2017 04:27:35,18/12/2017 02:55:16
2733,2303,942614117336072192,942552362228551681,6,18/12/2017 04:34:53,18/12/2017 00:29:29
2733,2303,942614117336072192,942553415497940993,6,18/12/2017 04:34:53,18/12/2017 00:33:40
2733,2870,942619979102294016,942580335270907904,6,18/12/2017 04:58:10,18/12/2017 02:20:38
2273,2804,942620971764027392,942589050531094528,6,18/12/2017 05:02:07,18/12/2017 02:55:16
3964,2733,942629829295214593,942619979102294016,6,18/12/2017 05:37:19,18/12/2017 04:58:10
3487,3336,942662398913028096,942600558229184512,6,18/12/2017 07:46:44,18/12/2017 03:41:00
3487,3336,942662398913028096,942606820454973440,6,18/12/2017 07:46:44,18/12/2017 04:05:53
1060,2118,942941828164100096,942900827454291968,6,19/12/2017 02:17:05,18/12/2017 23:34:10
1060,2857,942941828164100096,942935793114288129,6,19/12/2017 02:17:05,19/12/2017 01:53:06
1060,2118,942941828164100096,942938584830566400,6,19/12/2017 02:17:05,19/12/2017 02:04:12
2870,1898,942942722918318081,942900094055145472,6,19/12/2017 02:20:38,18/12/2017 23:31:15
2870,1898,942942722918318081,942900107099373569,6,19/12/2017 02:20:38,18/12/2017 23:31:18
2870,1898,942942722918318081,942936932954275840,6,19/12/2017 02:20:38,19/12/2017 01:57:38
2870,1898,942942722918318081,942936945709191173,6,19/12/2017 02:20:38,19/12/2017 01:57:41
4730,3904,942951058367643650,942911614726029313,6,19/12/2017 02:53:46,19/12/2017 00:17:02
4730,2678,942951058367643650,942934766793367552,6,19/12/2017 02:53:46,19/12/2017 01:49:01
4730,3904,942951058367643650,942937802316029952,6,19/12/2017 02:53:46,19/12/2017 02:01:05
4730,9,942951058367643650,942946127187288064,6,19/12/2017 02:53:46,19/12/2017 02:34:10
2281,2118,942962367297495040,942900827454291968,6,19/12/2017 03:38:42,18/12/2017 23:34:10
2281,2118,942962367297495040,942938584830566400,6,19/12/2017 03:38:42,19/12/2017 02:04:12
6043,4630,943021337781583872,942966073078329344,6,19/12/2017 07:33:02,19/12/2017 03:53:25
6043,4630,943038476403884032,942966073078329344,6,19/12/2017 08:41:08,19/12/2017 03:53:25
3828,1898,943307485414350848,943252772102819840,6,20/12/2017 02:30:04,19/12/2017 22:52:40
3828,1898,943307485414350848,943289490923315200,6,20/12/2017 02:30:04,20/12/2017 01:18:34
3828,1898,943307566918008832,943252772102819840,6,20/12/2017 02:30:24,19/12/2017 22:52:40
3828,1898,943307566918008832,943289490923315200,6,20/12/2017 02:30:24,20/12/2017 01:18:34
2481,1988,943351901344628738,943344016875249664,6,20/12/2017 05:26:34,20/12/2017 04:55:14
2481,1988,943368985625718784,943344016875249664,6,20/12/2017 06:34:27,20/12/2017 04:55:14
2481,1988,943382619252822016,943344016875249664,6,20/12/2017 07:28:38,20/12/2017 04:55:14
3828,1898,943382994601029633,943309191896322048,6,20/12/2017 07:30:07,20/12/2017 02:36:51
2804,2273,943392492753362944,943377982671921153,6,20/12/2017 08:07:52,20/12/2017 07:10:12
2804,2273,943392733749583872,943377982671921153,6,20/12/2017 08:08:49,20/12/2017 07:10:12
2804,2273,943396064517808128,943377982671921153,6,20/12/2017 08:22:03,20/12/2017 07:10:12
2804,2273,943396456244711424,943377982671921153,6,20/12/2017 08:23:37,20/12/2017 07:10:12
6043,1760,943630212016652288,943614592004997120,6,20/12/2017 23:52:29,20/12/2017 22:50:24
3487,2870,943638618559561729,943607245279059969,6,21/12/2017 00:25:53,20/12/2017 22:21:13
1760,6043,943639368186544128,943581597558652929,6,21/12/2017 00:28:52,20/12/2017 20:39:18
1760,6043,943639368186544128,943601755572486144,6,21/12/2017 00:28:52,20/12/2017 21:59:24
1760,6043,943639368186544128,943630212016652288,6,21/12/2017 00:28:52,20/12/2017 23:52:29
2870,3487,943667497370300416,943638618559561729,6,21/12/2017 02:20:38,21/12/2017 00:25:53
5828,387,943706784610500608,943675748258168832,6,21/12/2017 04:56:45,21/12/2017 02:53:25
2114,2273,943750036717842433,943745049526804480,6,21/12/2017 07:48:37,21/12/2017 07:28:48
2804,2273,943754881675837445,943750451731632128,6,21/12/2017 08:07:52,21/12/2017 07:50:16
2273,2804,943755748697186304,943754881675837445,6,21/12/2017 08:11:19,21/12/2017 08:07:52
1210,2273,943758566250258432,943745049526804480,6,21/12/2017 08:22:31,21/12/2017 07:28:48
1210,2114,943758566250258432,943750036717842433,6,21/12/2017 08:22:31,21/12/2017 07:48:37
1210,2273,943758566250258432,943750451731632128,6,21/12/2017 08:22:31,21/12/2017 07:50:16
1210,2273,943758566250258432,943755748697186304,6,21/12/2017 08:22:31,21/12/2017 08:11:19
1210,2273,943758948829601793,943745049526804480,6,21/12/2017 08:24:02,21/12/2017 07:28:48
1210,2114,943758948829601793,943750036717842433,6,21/12/2017 08:24:02,21/12/2017 07:48:37
1210,2273,943758948829601793,943750451731632128,6,21/12/2017 08:24:02,21/12/2017 07:50:16
1210,2273,943758948829601793,943755748697186304,6,21/12/2017 08:24:02,21/12/2017 08:11:19
6043,2017,943808433731407872,943765004163072000,6,21/12/2017 11:40:40,21/12/2017 08:48:05
6043,2017,943808433731407872,943768040302264320,6,21/12/2017 11:40:40,21/12/2017 09:00:09
624,5072,944031651738263552,943956775019180032,6,22/12/2017 02:27:39,21/12/2017 21:30:07
1071,3391,944045316856098816,944043141492908032,6,22/12/2017 03:21:57,22/12/2017 03:13:19
3828,1898,944107771305365504,944034586425782277,6,22/12/2017 07:30:08,22/12/2017 02:39:19
3828,1898,944107771305365504,944103762389544962,6,22/12/2017 07:30:08,22/12/2017 07:14:12
2733,1760,944125680911921152,944102500189093888,6,22/12/2017 08:41:17,22/12/2017 07:09:11
2733,6453,944125680911921152,944105175555248128,6,22/12/2017 08:41:17,22/12/2017 07:19:49
2733,6453,944125680911921152,944105727420874752,6,22/12/2017 08:41:17,22/12/2017 07:22:00
2076,6453,944129156903723008,944105175555248128,6,22/12/2017 08:55:06,22/12/2017 07:19:49
2076,6453,944129156903723008,944105727420874752,6,22/12/2017 08:55:06,22/12/2017 07:22:00
1071,1017,944133823230443520,944125776592433152,6,22/12/2017 09:13:39,22/12/2017 08:41:40
1071,1017,944141661604474882,944125776592433152,6,22/12/2017 09:44:48,22/12/2017 08:41:40
707,98,944329805868273666,944322632836509697,6,22/12/2017 22:12:25,22/12/2017 21:43:54
741,2221,944389440709054465,944363038416674816,6,23/12/2017 02:09:23,23/12/2017 00:24:28
1071,2870,944427991072772097,944392275081166848,6,23/12/2017 04:42:34,23/12/2017 02:20:38
5905,5331,944845129528905733,944781319027834882,6,24/12/2017 08:20:07,24/12/2017 04:06:34
769,811,944869539464007680,944806452023005186,6,24/12/2017 09:57:07,24/12/2017 05:46:26
471,4630,945045903932522496,945021662407417856,6,24/12/2017 21:37:56,24/12/2017 20:01:36
1017,2281,945078999272660992,945048093497552896,6,24/12/2017 23:49:26,24/12/2017 21:46:38
2281,2017,945144825082294272,945139042340843521,6,25/12/2017 04:11:00,25/12/2017 03:48:02
2281,1017,945149385201000449,945078999272660992,6,25/12/2017 04:29:08,24/12/2017 23:49:26
2281,2118,945149385201000449,945148760199278592,6,25/12/2017 04:29:08,25/12/2017 04:26:39
111,2118,945214016573468673,945148760199278592,6,25/12/2017 08:45:57,25/12/2017 04:26:39
3336,1645,945505413616713728,945444279182245888,6,26/12/2017 04:03:51,26/12/2017 00:00:56
3336,1645,945505413616713728,945458042551746561,6,26/12/2017 04:03:51,26/12/2017 00:55:37
3336,2890,945505413616713728,945459059221700608,6,26/12/2017 04:03:51,26/12/2017 00:59:40
3336,9,945505413616713728,945496926497030144,6,26/12/2017 04:03:51,26/12/2017 03:30:08
3336,1645,945505413616713728,945504593475125249,6,26/12/2017 04:03:51,26/12/2017 04:00:36
1938,5331,945775053563600896,945773438387417091,6,26/12/2017 21:55:19,26/12/2017 21:48:53
1938,5331,945775589079711746,945773438387417091,6,26/12/2017 21:57:26,26/12/2017 21:48:53
2870,2017,945781574687129600,945779031978295296,6,26/12/2017 22:21:13,26/12/2017 22:11:07
3828,1898,945844217519247360,945827913835958272,6,27/12/2017 02:30:09,27/12/2017 01:25:21
3828,1898,945844325618999296,945827913835958272,6,27/12/2017 02:30:34,27/12/2017 01:25:21
3828,1898,945927350826520576,945866588208672768,6,27/12/2017 08:00:29,27/12/2017 03:59:02
3828,1898,945927350826520576,945868554188017666,6,27/12/2017 08:00:29,27/12/2017 04:06:51
3828,1898,945927350826520576,945868555014287360,6,27/12/2017 08:00:29,27/12/2017 04:06:51
3828,1898,945927350826520576,945922081241300992,6,27/12/2017 08:00:29,27/12/2017 07:39:33
500,1071,930988160129032192,930978805459566592,6,16/11/2017 02:37:28,16/11/2017 02:00:18
500,1071,930988366354554880,930978805459566592,6,16/11/2017 02:38:18,16/11/2017 02:00:18
2281,500,930996414221389824,930988160129032192,6,16/11/2017 03:10:16,16/11/2017 02:37:28
2281,500,930996414221389824,930988366354554880,6,16/11/2017 03:10:16,16/11/2017 02:38:18
2281,1071,931006754569068545,930978805459566592,6,16/11/2017 03:51:22,16/11/2017 02:00:18
2281,500,931006754569068545,930988160129032192,6,16/11/2017 03:51:22,16/11/2017 02:37:28
2281,500,931006754569068545,930988366354554880,6,16/11/2017 03:51:22,16/11/2017 02:38:18
2281,1071,931039117906808832,930978805459566592,6,16/11/2017 05:59:58,16/11/2017 02:00:18
2281,500,931039117906808832,930988160129032192,6,16/11/2017 05:59:58,16/11/2017 02:37:28
2281,500,931039117906808832,930988366354554880,6,16/11/2017 05:59:58,16/11/2017 02:38:18
2281,4764,931039117906808832,931025357834141696,6,16/11/2017 05:59:58,16/11/2017 05:05:17
2281,4764,931039117906808832,931025490688720896,6,16/11/2017 05:59:58,16/11/2017 05:05:49
2281,6146,931039117906808832,931028730130022401,6,16/11/2017 05:59:58,16/11/2017 05:18:41
2303,4764,931089369271648257,931025357834141696,6,16/11/2017 09:19:39,16/11/2017 05:05:17
2303,4764,931089369271648257,931025490688720896,6,16/11/2017 09:19:39,16/11/2017 05:05:49
2303,2281,931089369271648257,931039117906808832,6,16/11/2017 09:19:39,16/11/2017 05:59:58
2247,4764,931099901076824064,931025357834141696,6,16/11/2017 10:01:30,16/11/2017 05:05:17
2247,4764,931099901076824064,931025490688720896,6,16/11/2017 10:01:30,16/11/2017 05:05:49
2247,2281,931099901076824064,931039117906808832,6,16/11/2017 10:01:30,16/11/2017 05:59:58
2303,2281,931291232646475776,931287681098661889,6,16/11/2017 22:41:47,16/11/2017 22:27:40
4915,2303,931302105079365633,931285073197899776,6,16/11/2017 23:24:59,16/11/2017 22:17:18
4915,3951,931302105079365633,931300619154964480,6,16/11/2017 23:24:59,16/11/2017 23:19:04
2047,2303,931317017126117376,931287934682009602,6,17/11/2017 00:24:14,16/11/2017 22:28:40
2047,3951,931317017126117376,931300619154964480,6,17/11/2017 00:24:14,16/11/2017 23:19:04
2047,3951,931317017126117376,931309466179461120,6,17/11/2017 00:24:14,16/11/2017 23:54:14
2047,3951,931318783775346688,931300619154964480,6,17/11/2017 00:31:15,16/11/2017 23:19:04
2047,3951,931318783775346688,931309466179461120,6,17/11/2017 00:31:15,16/11/2017 23:54:14
2047,6453,931318783775346688,931317566018002944,6,17/11/2017 00:31:15,17/11/2017 00:26:25
2017,2047,931319345375883264,931317017126117376,6,17/11/2017 00:33:29,17/11/2017 00:24:14
2017,6453,931319345375883264,931317566018002944,6,17/11/2017 00:33:29,17/11/2017 00:26:25
2017,2047,931319345375883264,931318783775346688,6,17/11/2017 00:33:29,17/11/2017 00:31:15
2733,2303,931321665799065600,931291232646475776,6,17/11/2017 00:42:42,16/11/2017 22:41:47
2733,4915,931321665799065600,931302227842514944,6,17/11/2017 00:42:42,16/11/2017 23:25:28
2281,2303,931321838428237825,931287934682009602,6,17/11/2017 00:43:24,16/11/2017 22:28:40
2281,2047,931321838428237825,931317017126117376,6,17/11/2017 00:43:24,17/11/2017 00:24:14
2281,6453,931321838428237825,931317566018002944,6,17/11/2017 00:43:24,17/11/2017 00:26:25
6512,2303,931323409006346240,931291232646475776,6,17/11/2017 00:49:38,16/11/2017 22:41:47
6512,2733,931323409006346240,931321665799065600,6,17/11/2017 00:49:38,17/11/2017 00:42:42
1785,500,931324947519045633,931279998299734016,6,17/11/2017 00:55:45,16/11/2017 21:57:08
1785,2281,931324947519045633,931287681098661889,6,17/11/2017 00:55:45,16/11/2017 22:27:40
1342,4915,931327267548012544,931260563325304832,6,17/11/2017 01:04:58,16/11/2017 20:39:54
1342,4915,931327267548012544,931301387496853504,6,17/11/2017 01:04:58,16/11/2017 23:22:08
1342,3951,931327267548012544,931309466179461120,6,17/11/2017 01:04:58,16/11/2017 23:54:14
1342,2047,931327267548012544,931317017126117376,6,17/11/2017 01:04:58,17/11/2017 00:24:14
1342,2047,931327267548012544,931318783775346688,6,17/11/2017 01:04:58,17/11/2017 00:31:15
1342,2017,931327267548012544,931319458550837248,6,17/11/2017 01:04:58,17/11/2017 00:33:56
1342,2017,931327267548012544,931322891265642496,6,17/11/2017 01:04:58,17/11/2017 00:47:35
849,1785,931327863734726656,931324947519045633,6,17/11/2017 01:07:20,17/11/2017 00:55:45
2017,3391,931328224675577858,931324466092584960,6,17/11/2017 01:08:46,17/11/2017 00:53:50
2017,3391,931328224675577858,931324912945348608,6,17/11/2017 01:08:46,17/11/2017 00:55:37
2017,3391,931328224675577858,931326359527288832,6,17/11/2017 01:08:46,17/11/2017 01:01:21
2017,3391,931328224675577858,931326419510030336,6,17/11/2017 01:08:46,17/11/2017 01:01:36
1342,4915,931330134203817984,931260563325304832,6,17/11/2017 01:16:21,16/11/2017 20:39:54
1342,3951,931330134203817984,931300619154964480,6,17/11/2017 01:16:21,16/11/2017 23:19:04
1342,4915,931330134203817984,931301387496853504,6,17/11/2017 01:16:21,16/11/2017 23:22:08
1342,4915,931330134203817984,931302453449957376,6,17/11/2017 01:16:21,16/11/2017 23:26:22
1342,3951,931330134203817984,931309466179461120,6,17/11/2017 01:16:21,16/11/2017 23:54:14
1342,2047,931330134203817984,931317017126117376,6,17/11/2017 01:16:21,17/11/2017 00:24:14
1342,2047,931330134203817984,931318783775346688,6,17/11/2017 01:16:21,17/11/2017 00:31:15
1342,2017,931330134203817984,931319458550837248,6,17/11/2017 01:16:21,17/11/2017 00:33:56
1342,2281,931330134203817984,931321838428237825,6,17/11/2017 01:16:21,17/11/2017 00:43:24
1342,4915,931330373442707456,931302510454652928,6,17/11/2017 01:17:18,16/11/2017 23:26:35
1342,2047,931330373442707456,931317017126117376,6,17/11/2017 01:17:18,17/11/2017 00:24:14
1342,2017,931330373442707456,931319345375883264,6,17/11/2017 01:17:18,17/11/2017 00:33:29
1342,2281,931330373442707456,931321838428237825,6,17/11/2017 01:17:18,17/11/2017 00:43:24
1342,2017,931330373442707456,931322891265642496,6,17/11/2017 01:17:18,17/11/2017 00:47:35
1342,4915,931332443461754882,931302276613812224,6,17/11/2017 01:25:32,16/11/2017 23:25:40
1342,4915,931332443461754882,931302288500461568,6,17/11/2017 01:25:32,16/11/2017 23:25:42
1342,2017,931332443461754882,931319345375883264,6,17/11/2017 01:25:32,17/11/2017 00:33:29
1342,2017,931332443461754882,931322891265642496,6,17/11/2017 01:25:32,17/11/2017 00:47:35
2303,2047,931335792995180544,931317017126117376,6,17/11/2017 01:38:51,17/11/2017 00:24:14
1060,2118,931337264663105536,931279406579965953,6,17/11/2017 01:44:41,16/11/2017 21:54:47
1060,2303,931337264663105536,931291232646475776,6,17/11/2017 01:44:41,16/11/2017 22:41:47
1060,4915,931337264663105536,931302105079365633,6,17/11/2017 01:44:41,16/11/2017 23:24:59
1060,4915,931337264663105536,931302145185366016,6,17/11/2017 01:44:41,16/11/2017 23:25:08
